"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-06-18","0.00","0.0","0.0","95","66","87"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-06-19","0.00","0.0","0.0","86","62",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-06-20","0.00","0.0","0.0","96","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-06-21","0.00","0.0","0.0","96","64","95"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-06-22","0.00","0.0","0.0","95","64","91"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-06-23","0.00","0.0","0.0","91","57","86"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-06-24","0.00","0.0","0.0","86","59","85"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-06-25","0.00","0.0","0.0","86","58","81"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-06-26","0.00","0.0","0.0","81","62",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-06-27","0.06","0.0","0.0","82","59",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-06-28","0.00","0.0","0.0","85","50","82"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-06-29","0.00","0.0","0.0","91","52","90"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-06-30","0.00","0.0","0.0","92","58","90"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-07-01","0.00","0.0","0.0","94","60","93"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-07-02","0.00","0.0","0.0","94","63","90"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-07-03","0.00","0.0","0.0","97","63",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-07-04","0.00","0.0","0.0","96","64",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-07-05","0.00","0.0","0.0","97","63",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-07-06","0.00","0.0","0.0","96","61","93"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-07-07","0.00","0.0","0.0","94","61","90"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-07-08","0.00","0.0","0.0","90","58","86"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-07-09","0.00","0.0","0.0","89","63","87"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-07-10","0.00","0.0","0.0","88","56",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-07-11","0.00","0.0","0.0","95","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-07-12","0.00","0.0","0.0","98","60","97"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-07-13","0.00","0.0","0.0","102","60","100"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-07-14","0.00","0.0","0.0","103","63","100"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-07-15","0.00","0.0","0.0","102","65","101"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-07-16","0.00","0.0","0.0","102","66","100"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-07-17","0.00","0.0","0.0","100","69",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-07-18","0.00","0.0","0.0","101","75",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-07-19","0.00","0.0","0.0","103","72","102"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-07-20","0.00","0.0","0.0","103","71","102"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-07-21","0.00","0.0","0.0","103","71","100"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-07-22","0.00","0.0","0.0","102","68","98"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-07-23","0.00","0.0","0.0","99","65","95"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-07-24","0.00","0.0","0.0","96","62",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-07-25","0.00","0.0","0.0","95","62",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-07-26","0.00","0.0","0.0","97","63","96"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-07-27","0.00","0.0","0.0","99","64","97"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-07-28","0.00","0.0","0.0","98","63","93"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-07-29","0.00","0.0","0.0","95","60","93"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-07-30","0.00","0.0","0.0","96","63","94"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-07-31","0.00","0.0","0.0","100","68",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-08-01","0.00","0.0","0.0","104","67",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-08-02","0.00","0.0","0.0","102","71","101"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-08-03","0.00","0.0","0.0","101","62","90"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-08-04","0.00","0.0","0.0","95","62","94"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-08-05","0.00","0.0","0.0","96","60","94"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-08-06","0.00","0.0","0.0","95","61","94"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-08-07","0.00","0.0","0.0","98","62",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-08-08","0.00","0.0","0.0","103","64",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-08-09","0.00","0.0","0.0","106","66","106"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-08-10","0.00","0.0","0.0","114","70","113"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-08-11","0.00","0.0","0.0","114","72","101"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-08-12","0.00","0.0","0.0","102","69","93"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-08-13","0.00","0.0","0.0","95","61","92"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-08-14","0.00","0.0","0.0","95","58",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-08-15","0.00","0.0","0.0","95","60",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-08-16","0.00","0.0","0.0","95","63","93"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-08-17","0.00","0.0","0.0","96","59","93"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-08-18","0.00","0.0","0.0","99","57","96"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-08-19","0.00","0.0","0.0","98","60","94"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-08-20","0.00","0.0","0.0","92","55","86"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-08-21","0.00","0.0","0.0","90","60",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-08-22","0.00","0.0","0.0","91","65",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-08-23","0.00","0.0","0.0","99","57","95"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-08-24","0.00","0.0","0.0","98","62","93"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-08-25","0.00","0.0","0.0","96","63","93"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-08-26","0.00","0.0","0.0","95","63","91"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-08-27","0.00","0.0","0.0","93","60","91"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-08-28","0.00","0.0","0.0","91","56",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-08-29","0.00","0.0","0.0","85","53",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-08-30","0.00","0.0","0.0","80","53","77"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-08-31","0.03","0.0","0.0","80","62","78"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-09-01","0.00","0.0","0.0","85","54","84"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-09-02","0.00","0.0","0.0","85","64","81"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-09-03","0.00","0.0","0.0","91","50","89"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-09-04","0.00","0.0","0.0","91","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-09-05","0.00","0.0","0.0","92","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-09-06","0.00","0.0","0.0","81","60",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-09-07","0.00","0.0","0.0","93","53","91"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-09-08","0.00","0.0","0.0","94","54","90"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-09-09","0.00","0.0","0.0","93","54","91"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-09-10","0.00","0.0","0.0","96","56","94"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-09-11","0.00","0.0","0.0","100","57",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-09-12","0.00","0.0","0.0","101","59",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-09-13","0.00","0.0","0.0","109","64","106"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-09-14","0.00","0.0","0.0","107","60","102"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-09-15","0.00","0.0","0.0","105","56","102"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-09-16","0.00","0.0","0.0","103","59","96"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-09-17","0.00","0.0","0.0","96","55","93"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-09-18","0.00","0.0","0.0","93","53",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-09-19","0.00","0.0","0.0","92","46",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-09-20","0.00","0.0","0.0","90","54","88"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-09-21","0.00","0.0","0.0","90","53","88"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-09-22","0.00","0.0","0.0","89","53","87"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-09-23","0.00","0.0","0.0","93","51","89"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-09-24","0.00","0.0","0.0","90","55","75"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-09-25","0.00","0.0","0.0","75","53",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-09-26","0.00","0.0","0.0","71","58",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-09-27","0.00","0.0","0.0","75","41","71"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-09-28","0.00","0.0","0.0","72","53","70"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-09-29","0.00","0.0","0.0","71","55","56"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-09-30","0.38","0.0","0.0","69","38","67"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-10-01","0.00","0.0","0.0","72","36","71"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-10-02","0.00","0.0","0.0","77","41",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-10-03","0.00","0.0","0.0","87","46",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-10-04","0.00","0.0","0.0","93","49","92"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-10-05","0.00","0.0","0.0","92","57","90"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-10-06","0.00","0.0","0.0","91","56","89"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-10-07","0.00","0.0","0.0","93","56","91"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-10-08","0.00","0.0","0.0","97","56","94"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-10-09","0.00","0.0","0.0","94","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-10-10","0.00","0.0","0.0","88","54",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-10-11","0.00","0.0","0.0","89","53",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-10-12","0.00","0.0","0.0","91","52","89"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-10-13","0.00","0.0","0.0","90","53","87"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-10-14","0.00","0.0","0.0","88","56","79"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-10-15","0.00","0.0","0.0","79","48","56"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-10-16","0.00","0.0","0.0","57","39",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-10-17","0.00","0.0","0.0","60","33",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-10-18","0.00","0.0","0.0","65","37","64"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-10-19","0.00","0.0","0.0","65","52","64"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-10-20","0.07","0.0","0.0","64","53","62"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-10-21","0.00","0.0","0.0","72","38",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-10-22","0.00","0.0","0.0","72","40","68"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-10-23","0.14","0.0","0.0","68","47",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-10-24","0.00","0.0","0.0","67","34",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-10-25","0.00","0.0","0.0","72","36",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-10-26","0.00","0.0","0.0","68","43","66"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-10-27","0.00","0.0","0.0","66","42","59"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-10-28","0.00","0.0","0.0","58","28","56"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-10-29","0.00","0.0","0.0","60","23","59"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-10-30","0.00","0.0","0.0","59","40",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-10-31","0.00","0.0","0.0","65","28",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-11-01","0.00","0.0","0.0","67","33","62"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-11-02","0.00","0.0","0.0","71","32","66"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-11-03","0.00","0.0","0.0","76","33","70"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-11-04","0.00","0.0","0.0","75","35","69"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-11-05","0.00","0.0","0.0","73","34","69"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-11-06","0.00","0.0","0.0","74","31",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-11-07","0.00","0.0","0.0","66","36",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-11-08","0.00","0.0","0.0","73","36","62"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-11-09","0.00","0.0","0.0","68","44","65"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-11-10","0.00","0.0","0.0","69","51","64"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-11-11","0.75","0.0","0.0","64","52","57"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-11-12","0.03","0.0","0.0","57","46","55"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-11-13","0.00","0.0","0.0","57","45",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-11-14","0.54","0.0","0.0","58","32",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-11-15","0.00","0.0","0.0","62","31","57"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-11-16","0.00","0.0","0.0","63","33","59"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-11-17","0.00","0.0","0.0","69","32","62"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-11-18","0.00","0.0","0.0","67","37","60"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-11-19","0.00","0.0","0.0","70","36","66"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-11-20","0.00","0.0","0.0","66","39",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-11-21","0.00","0.0","0.0","62","42",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-11-22","0.00","0.0","0.0","66","41",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-11-23","0.00","0.0","0.0","56","38","57"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-11-24","0.00","0.0","0.0","59","43","57"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-11-25","0.00","0.0","0.0","58","37",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-11-26","0.07","0.0","0.0","53","49","53"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-11-27","0.28","0.0","0.0","56","47",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-11-28","0.06","0.0","0.0","55","47",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-11-29","0.00","0.0","0.0","60","47","55"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-11-30","0.00","0.0","0.0","62","32","57"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-12-01","0.00","0.0","0.0","58","32","51"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-12-02","0.16","0.0","0.0","54","45","51"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-12-03","0.35","0.0","0.0","51","38","40"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-12-04","0.00","0.0","0.0","54","30",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-12-05","0.00","0.0","0.0","52","39",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-12-06","0.00","0.0","0.0","56","42","51"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-12-07","0.00","0.0","0.0","51","27","47"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-12-08","0.00","0.0","0.0","53","26",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-12-09","0.07","0.0","0.0","44","36","41"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-12-10","0.00","0.0","0.0","49","34","47"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-12-11","0.00","0.0","0.0","47","33",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-12-12","0.40","0.0","0.0","44","39",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-12-13","0.00","0.0","0.0","51","27","46"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-12-14","0.03","0.0","0.0","47","31","40"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-12-15","0.00","0.0","0.0","48","29","46"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-12-16","0.00","0.0","0.0","53","26","47"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-12-17","0.00","0.0","0.0","56","29","52"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-12-18","0.00","0.0","0.0","52","27",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-12-19","0.00","0.0","0.0","55","28",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-12-20","0.00","0.0","0.0","53","30","48"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-12-21","0.01","0.0","0.0","48","27","37"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-12-22","0.77","0.0","0.0","56","37","51"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-12-23","0.03","0.0","0.0","55","43","52"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-12-24","0.00","0.0","0.0","55","40",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-12-25","0.64","0.0","0.0","41","37",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-12-26","0.00","0.0","0.0","48","37",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-12-27","0.35","0.0","0.0","43","38","43"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-12-28","0.00","0.0","0.0","50","32","47"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-12-29","0.08","0.0","0.0","46","40","45"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-12-30","0.00","0.0","0.0","50","30","48"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1971-12-31","0.00","0.0","0.0","58","30",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-01-01","0.00","0.0","0.0","65","32",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-01-02","0.00","0.0","0.0","40","33",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-01-03","0.00","0.0","0.0","52","29","48"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-01-04","0.00","0.0","0.0","50","25","47"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-01-05","0.00","0.0","0.0","52","25","49"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-01-06","0.00","0.0","0.0","54","29","52"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-01-07","0.00","0.0","0.0","54","28","51"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-01-08","0.00","0.0","0.0","56","27",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-01-09","0.00","0.0","0.0","53","31",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-01-10","0.00","0.0","0.0","41","28","36"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-01-11","0.00","0.0","0.0","37","31",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-01-12","0.00","0.0","0.0","38","32","38"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-01-13","0.00","0.0","0.0","54","33","49"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-01-14","0.00","0.0","0.0","66","28","63"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-01-15","0.00","0.0","0.0","63","28",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-01-16","0.00","0.0","0.0","49","28",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-01-17","0.00","0.0","0.0","43","32","42"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-01-18","0.00","0.0","0.0","45","38","45"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-01-19","0.05","0.0","0.0","47","40","47"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-01-20","0.19","0.0","0.0","52","45","52"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-01-21","0.02","0.0","0.0","53","49","52"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-01-22","0.00","0.0","0.0","53","50",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-01-23","0.00","0.0","0.0","54","40",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-01-24","0.03","0.0","0.0","50","29","48"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-01-25","0.61","0.0","0.0","48","36","46"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-01-26","0.00","0.0","0.0","44","27",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-01-27","0.83","2.0","0.0","49","32","45"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-01-28","0.00","0.0","0.0","47","34","47"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-01-29","0.00","0.0","0.0","51","27",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-01-30","0.00","0.0","0.0","54","25",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-01-31","0.00","0.0","0.0","56","28","47"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-02-01","0.00","0.0","0.0","53","32","50"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-02-02","0.00","0.0","0.0","51","25","46"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1972-02-03","0.00","0.0","0.0","53","30","51"
